12,0.5
18,0.38235294117647056
10,0.3529411764705882
20,0.3529411764705882
23,0.3235294117647059
31,0.29411764705882354
19,0.29411764705882354
2,0.23529411764705882
7,0.23529411764705882
28,0.23529411764705882
14,0.20588235294117646
11,0.20588235294117646
25,0.20588235294117646
15,0.20588235294117646
1,0.1764705882352941
3,0.1764705882352941
4,0.1764705882352941
5,0.1764705882352941
27,0.1764705882352941
32,0.1764705882352941
33,0.1764705882352941
8,0.14705882352941177
9,0.14705882352941177
22,0.14705882352941177
16,0.14705882352941177
26,0.14705882352941177
21,0.14705882352941177
29,0.11764705882352941
30,0.11764705882352941
6,0.08823529411764705
13,0.08823529411764705
17,0.08823529411764705
24,0.08823529411764705
34,0.08823529411764705
35,0.058823529411764705
